Id,price
0,18061.075472516844
1,17316.991818277405
2,25428.96975139361
3,14789.172224773578
4,6393.423967494276
5,23054.530905100368
6,5516.019618817041
7,19407.153685761805
8,16633.893570629265
9,19370.378346797777
10,25216.9751168885
11,6161.837391664021
12,14127.66022564718
13,10527.92802053446
14,17357.4590114941
15,10094.39481818255
16,18243.05141192328
17,16922.704822412936
18,13884.044518058101
19,10976.627460003565
20,3718.5785603087306
21,4036.037264023205
22,13391.757978716198
23,18061.075472516844
24,20590.75858309133
25,22068.753545920754
26,21861.87189046345
27,18565.169040993285
28,7450.5189657763785
29,17574.71862807373
30,18645.14275785671
31,14279.624209389443
32,14484.393317855693
33,6349.807930590717
34,25383.35419350925
35,18645.14275785671
36,8284.691243842
37,13342.049701632408
38,18645.14275785671
39,19718.757595090516
40,15722.62578911656
41,18372.797046290216
42,17793.56460644622
43,30268.7805701561
44,18184.962985959835
45,19388.156743384894
46,13216.460088049498
47,12549.189092142236
48,18243.05141192328
49,5954.379449391028
50,21454.059114606676
51,5697.715270026778
52,16368.700779913734
53,16762.463907865706
54,16284.396081986977
55,19570.201303281334
56,22468.34850442208
57,10080.127986048637
58,9942.787184426401
59,17405.785300618823
60,13101.13746261921
61,19652.490036973348
62,12059.661473560449
63,21634.6137657799
64,20635.784990929737
65,18489.35077968941
66,11171.432612512644
67,20315.697278858992
68,28617.51380462823
69,19954.93386233645
70,16762.463907865706
71,22484.491827559603
72,13946.316959976511
73,13963.146765708967
74,16026.392251522568
75,13055.112741245235
76,16744.92899578161
77,21081.53310398879
78,10085.607479937973
79,27453.7377146944
80,8514.187268903266
81,20648.60764335943
82,14091.647515149703
83,14316.024117639718
84,4466.907137385262
85,13718.214776628192
86,16744.92899578161
87,30996.056238456247
88,24661.105806678042
89,14327.162378457575
90,20947.783532403533
91,15943.875266645238
92,22018.353653703824
93,16061.551888890132
94,10616.310102556074
95,19119.08653940378
96,18061.075472516844
97,9751.162908080316
98,33673.65484727331
99,11405.742992783125
100,15872.892486253806
101,17793.56460644622
102,20910.762486494983
103,14944.672020488764
104,12348.249312149132
105,15664.624391979758
106,16955.317991027394
107,16458.636105302623
108,13894.714569774222
109,21342.613450412337
110,6754.222104915229
111,18425.353262430563
112,16458.636105302623
113,17106.120519282893
114,13105.780271919824
115,16430.915369189297
116,18659.821715864146
117,22373.32166093533
118,17232.87916632214
119,19066.12886968
120,10609.516752800298
121,14027.881180088885
122,18294.55841441756
123,18447.73542904
124,14127.66022564718
125,5889.095442915995
126,19320.237756818475
127,14373.776891047364
128,18786.677875946352
129,11535.637510774142
130,8142.763757436579
131,29964.26759461437
132,8488.29182754095
133,4428.0486060087505
134,12816.44420435927
135,22611.175810567664
136,13925.198321150521
137,13629.333677318562
138,17105.146184277077
139,15783.276319313067
140,16394.73905517253
141,12841.80556371308
142,12928.326840483533
143,16458.636105302623
144,9825.980767965288
145,13496.803376291886
146,25356.160188325863
147,15158.896531361428
148,11221.051036510926
149,11998.438169018338
150,20490.24753607234
151,10100.46110068144
152,16950.769980106936
153,17017.315123648546
154,9603.455217709952
155,10387.824930912811
156,12022.407610365766
157,18624.13357260754
158,14718.621567160635
159,16458.636105302623
160,15553.650007860762
161,31357.164121647118
162,11468.339192473692
163,9869.615012647684
164,24583.96522777525
165,4982.192568704506
166,18940.54821404763
167,16017.890906848677
168,9563.060609254226
169,19448.20668838894
170,23885.26180352795
171,22018.353653703824
172,29675.070850079075
173,16207.695536185123
174,17066.16050263906
175,7938.092562345998
176,21404.89572970289
177,27252.509245057732
178,9889.34149910396
179,25566.84564781353
180,15512.913600032925
181,22181.82155892365
182,18653.175449147602
183,15531.58167389092
184,26980.375282379293
185,9182.929306098828
186,10916.94931793064
187,23254.156141841184
188,20755.184797213973
189,15156.712689165359
190,7891.718179645925
191,21634.6137657799
192,17120.35488368561
193,16762.463907865706
194,17773.0935479513
195,15655.473268024574
196,15189.532555472071
197,11563.41657283363
198,18199.782412707398
199,11154.178354890617
200,14127.66022564718
201,16315.735650356999
202,12962.312246433075
203,20466.334757494886
204,44763.58123660025
205,12033.529774734265
206,16641.99903809977
207,18296.113492874698
208,20848.564526760707
209,13629.333677318562
210,15426.16086387351
211,15653.998572090506
212,22047.80080860429
213,15973.97755597503
214,11859.034838791407
215,9577.974323736744
216,16668.981690527526
217,16420.52521050772
218,13077.795077915045
219,8750.060284984555
220,15871.67524107148
221,18118.16148574111
222,22127.03203843944
223,4048.669977135403
224,18061.075472516844
225,5072.515482223158
226,5202.860455610918
227,18529.922168986282
228,16828.188082811834
229,18913.052108377167
230,10466.720445125657
231,27783.663151982295
232,13098.330701216748
233,11382.296596303046
234,9402.208860979083
235,12061.979805235764
236,13452.218869392857
237,20342.015046139953
238,17232.87916632214
239,10950.98327047446
240,20402.121013661534
241,20060.744580806906
242,16668.981690527526
243,14260.160385513167
244,14014.243316933784
245,6501.473095109153
246,16933.697577495077
247,20101.086346595097
248,18748.615198205564
249,15531.58167389092
250,10693.17931590748
251,15943.875266645238
252,18913.052108377167
253,14789.172224773578
254,19255.371853114753
255,11691.216469467876
256,13971.129421373505
257,10722.476475167465
258,23978.468454883605
259,14619.438827670421
260,8285.155478398694
261,18256.968261393435
262,10150.959834799416
263,20402.121013661534
264,8917.631153839477
265,19239.34969127334
266,17739.52832669486
267,13399.2821761586
268,6297.888755043005
269,17961.24769179703
270,14484.393317855693
271,16747.12709236721
272,13145.575354220144
273,12213.85030710026
274,9608.343192590764
275,20755.184797213973
276,23883.243574200384
277,25754.923887822475
278,7296.765539147997
279,18789.47370402
280,19119.08653940378
281,9126.908654796645
282,18061.075472516844
283,17773.0935479513
284,9754.578031081039
285,11417.201854921315
286,15237.299975841193
287,17651.075551282986
288,17793.56460644622
289,31357.164121647118
290,19395.74324067209
291,17075.146818148434
292,22018.353653703824
293,17376.525571363436
294,10131.012089369404
295,11212.542094060336
296,13884.044518058101
297,26982.52237393085
298,20267.366995572575
299,17016.35270193566
300,5217.073766178317
301,23054.530905100368
302,18129.622142749926
303,15961.076664841923
304,13019.30070017428
305,15275.68421291729
306,16336.571059028589
307,12417.855112799323
308,17267.452977493736
309,36234.92572182246
310,10343.383541449928
311,7126.316714970463
312,16240.511234447591
313,6501.820763187238
314,15570.375171076239
315,14668.866480036591
316,22776.693572388456
317,13995.542004359519
318,16762.463907865706
319,18757.473461041183
320,16744.92899578161
321,11731.272834871945
322,5889.4038493622475
323,18090.71473001675
324,9814.866904751345
325,3240.5552821390147
326,14944.672020488764
327,20301.732550098484
328,14834.972660445581
329,13856.082369132453
330,4858.5934782577815
331,4169.850232209231
332,12368.66197011501
333,31684.21710556109
334,12917.345702193652
335,18445.29697540495
336,14880.658469469543
337,14928.467886126085
338,22418.81521643376
339,18247.011245457896
340,18645.14275785671
341,17162.736587148986
342,18061.075472516844
343,15345.795110561652
344,12587.758778843841
345,16955.750745972466
346,17267.452977493736
347,17077.514855662586
348,14332.657143232394
349,13629.333677318562
350,21469.289569426048
351,17477.72279506575
352,18654.00102069233
353,21861.87189046345
354,17510.047684791003
355,16931.100636049297
356,25605.676630229867
357,9258.166819011962
358,8461.354189184374
359,12816.44420435927
360,19103.64119209706
361,10286.344505178875
362,23054.530905100368
363,17359.695872044736
364,13403.93971196079
365,22449.90985983528
366,30218.324937864883
367,25117.375083298164
368,17480.52670241193
369,16422.94229879649
370,13834.085143074692
371,12160.760922503217
372,24095.34924180666
373,11484.585061719072
