Id,price
0,18180.012765817723
1,17071.358788830334
2,24667.075209996743
3,15112.041133052095
4,8824.296441223018
5,23692.701027374736
6,4900.564808350637
7,11190.68672645942
8,16891.275445589064
9,20906.761461639875
10,5555.79929529956
11,12326.280178139446
12,13912.060010657666
13,11568.725224436992
14,17004.687017622484
15,9956.240876448366
16,18194.812772345387
17,16437.35090114165
18,14785.579056749273
19,11061.440475497342
20,5444.991171530428
21,13397.3450139265
22,13274.334038801915
23,17847.235814918342
24,22597.562128056896
25,21681.877063576878
26,22031.409144082045
27,18692.80351856985
28,7105.091893636293
29,16398.475016322293
30,18445.96600423177
31,12926.682192515298
32,14707.048194433644
33,5990.796423563488
34,24681.420413441367
35,18399.93486588633
36,7907.935543002939
37,15238.710814381553
38,17640.16626717806
39,19187.985796104265
40,15661.634274679805
41,17210.513053152074
42,18068.597553472417
43,26141.993602026032
44,18668.390575518075
45,19373.528277470854
46,13353.415391551041
47,12466.17192768543
48,18564.6161991023
49,6962.934021823637
50,23753.140603951804
51,5321.690517401201
52,16684.208401795102
53,16775.702141112775
54,16239.785002665809
55,19390.739964489807
56,20243.61335089507
57,10361.462749858389
58,11006.392849400285
59,17097.995727515106
60,13565.268755573401
61,18038.731003999685
62,8885.024391539804
63,20816.31203395783
64,20182.040586515443
65,18768.83547386812
66,13108.663539320865
67,19527.089820283418
68,23782.562276934335
69,19850.241964942048
70,16261.795355822534
71,21369.39074252778
72,14169.995171115099
73,14197.774040995768
74,16561.636414016146
75,13767.114664122428
76,16273.952137305145
77,20908.6316621779
78,10308.615909387609
79,24917.2115034231
80,9551.838565094753
81,16027.390801694666
82,16317.321723638706
83,15480.985862762145
84,5860.2272202461945
85,14633.017119342541
86,16886.8589794592
87,23459.206012149712
88,25275.27153450341
89,15506.359509065891
90,21346.673370047483
91,16175.309100986586
92,23025.81474611294
93,16938.24499645097
94,10902.725428865751
95,19551.528909712964
96,17490.965292166595
97,9791.740092043407
98,13401.1170827558
99,12263.56344659041
100,16465.10699895941
101,18485.42706171387
102,20154.593152399615
103,14406.243854289578
104,11898.76603373277
105,15240.644542876771
106,17042.902065669205
107,16513.15447228153
108,12921.283002882994
109,22060.700433013248
110,4148.519203318886
111,8544.56101421825
112,16677.505253855943
113,9274.567242647943
114,12966.683478182353
115,15209.260826014899
116,18664.38572667302
117,22432.422107116876
118,17217.208227931606
119,17270.192887675326
120,11369.516290584877
121,14232.230132913468
122,18568.4859901762
123,17809.35092896296
124,13875.913645106877
125,6550.229133136153
126,19896.302627601453
127,14403.270120171788
128,17891.222973072072
129,10953.534963759059
130,7367.929725643581
131,22270.629174557725
132,10204.976349487239
133,4142.29123715749
134,13046.092047522445
135,21256.696568388532
136,14173.281946095234
137,13740.969238635953
138,16619.95486636868
139,15987.679795065616
140,16689.36125113291
141,13320.148638983066
142,12537.649687987903
143,16321.485708507373
144,10014.278144049906
145,14208.4359918104
146,23318.942274614838
147,16040.652084397094
148,10996.933218480915
149,11790.03579253735
150,17336.61101822693
151,9784.094083129705
152,16245.137499861641
153,17576.438648123152
154,9180.587356901508
155,10599.546683352575
156,11742.65981943489
157,11621.099090927177
158,13789.036166843056
159,16536.9441298729
